sample	SBS1	SBS2	SBS3	SBS4	SBS5	SBS6	SBS7a	SBS7b	SBS7c	SBS7d	SBS8	SBS9	SBS10a	SBS10b	SBS11	SBS12	SBS13	SBS14	SBS15	SBS16	SBS17a	SBS17b	SBS18	SBS19	SBS20	SBS21	SBS22	SBS23	SBS24	SBS25	SBS26	SBS27	SBS28	SBS29	SBS30	SBS31	SBS32	SBS33	SBS34	SBS35	SBS36	SBS37	SBS38	SBS39	SBS40	SBS41	SBS42	SBS43	SBS44	SBS45	SBS46	SBS47	SBS48	SBS49	SBS50	SBS51	SBS52	SBS53	SBS54	SBS55	SBS56	SBS57	SBS58	SBS59	SBS60
TCGA-CG-5726-01A	0.195307426	0.002725638	0.005531829	0.003368981	0.006465327	0.145219416	0.005464433	0.00497404	0.00476419	0.002497429	0.006766118	0.003135462	0.001968075	0.039905849	0.005485644	0.011595345	0.000972996	0.006199121	0.169196324	0.004666817	0.004333757	0.005295327	0.003910701	0.004191541	0.060038059	0.057635905	0.003452213	0.006486495	0.003464601	0.005078549	0.022832894	0.002239357	0.00183799	0.003211539	0.005495575	0.003881197	0.004500152	0.010058291	0.005441465	0.003142523	0.003171095	0.006899323	0.002626557	0.003090078	0.004591893	0.002974595	0.008726485	0.003195787	0.029552037	0.004081891	0.005263079	0.002636063	0.001241914	0.002594389	0.002272613	0.002654356	0.001565112	0.002201702	0.05039937	0.00232693	0.002214183	0.003882143	0.00276436	0.005046463	0.001288989
TCGA-BR-8078-01A	0.211717734	0.002892005	0.003900052	0.003479273	0.004773817	0.242564298	0.002401335	0.002138883	0.00158466	0.002440202	0.003118994	0.003467305	0.003008084	0.016259683	0.00262261	0.017080953	0.001057365	0.011676085	0.069774042	0.002960432	0.007552329	0.009364697	0.002710125	0.00273442	0.042059685	0.034151665	0.001601224	0.00440623	0.004356063	0.003043767	0.040305711	0.001408438	0.001767019	0.00466538	0.003212118	0.003017168	0.00350826	0.005085931	0.002485441	0.004350363	0.002645764	0.00488767	0.003267535	0.003262834	0.003324119	0.002095173	0.006164428	0.003176438	0.045835749	0.00401412	0.013139525	0.002013646	0.002098524	0.002353958	0.002855862	0.002576772	0.001839877	0.003204771	0.085891812	0.00170677	0.002779816	0.001878808	0.001853359	0.005256697	0.001172127
TCGA-BR-4363-01A	0.249719432	0.002596161	0.005882597	0.003714914	0.007179832	0.141405584	0.00343485	0.003945191	0.003170069	0.004379424	0.004390068	0.005790214	0.002948439	0.018935683	0.005915274	0.015828767	0.002076511	0.012986064	0.019854337	0.007465893	0.00632975	0.01312089	0.003740522	0.005251787	0.025573387	0.031710667	0.003253509	0.010368532	0.004553279	0.005429903	0.027094403	0.002529424	0.005541504	0.004311435	0.005859997	0.004830341	0.006439194	0.016197269	0.002673591	0.006293493	0.003579047	0.006234182	0.003231232	0.004202347	0.004783933	0.004194519	0.013450325	0.00471369	0.136834805	0.003571109	0.008205979	0.00262576	0.001743178	0.002340385	0.003080484	0.003866919	0.002055459	0.002605584	0.053299347	0.005124019	0.003056818	0.003558447	0.003408908	0.004945079	0.002566263
TCGA-VQ-A8E3-01A	0.245175521	0.005502182	0.004931818	0.003467	0.006004314	0.103191294	0.00467423	0.003776558	0.00272402	0.005094185	0.003253912	0.004303944	0.00274831	0.007691636	0.006505842	0.01712474	0.001675088	0.006594322	0.038702841	0.003748421	0.010929712	0.010456556	0.003287649	0.005732891	0.094887334	0.028638115	0.003880956	0.007753861	0.003022589	0.004807842	0.048908548	0.002555841	0.002621957	0.002922881	0.008501739	0.003595626	0.010049651	0.005809881	0.002688879	0.003350304	0.003049508	0.005987271	0.006266817	0.004123906	0.004187813	0.003282109	0.00850808	0.003677829	0.071167586	0.006363296	0.020805691	0.002567768	0.001408241	0.002817801	0.002775863	0.003289193	0.001886122	0.005456621	0.085423424	0.002152944	0.002792705	0.00335683	0.003160064	0.002700468	0.00149906
TCGA-BR-8368-01A	0.356220573	0.004676999	0.004626049	0.003600958	0.006178665	0.20160423	0.002819899	0.003277225	0.001953747	0.003308491	0.003294862	0.003030008	0.001894644	0.011666728	0.00455325	0.01126794	0.001347045	0.011006801	0.026162445	0.00641926	0.008326321	0.007623195	0.003975665	0.006121965	0.046351156	0.01144366	0.001823193	0.006548596	0.003702292	0.003689639	0.031293465	0.002075739	0.002046366	0.004219704	0.004825687	0.003641771	0.006412571	0.006698692	0.002599153	0.003794078	0.003170857	0.005891472	0.004983697	0.003683396	0.004314692	0.002813212	0.006427757	0.002849678	0.023792432	0.00575034	0.007231968	0.002171862	0.001464869	0.003508212	0.003421103	0.003074928	0.001736602	0.005146324	0.052266581	0.00264166	0.002132566	0.002829537	0.004889274	0.005042669	0.002641586
TCGA-VQ-A8PB-01A	0.267491259	0.00352276	0.004164373	0.003372741	0.005801967	0.267263962	0.003848824	0.003390722	0.002068731	0.004647485	0.004034478	0.003593587	0.003178895	0.027639053	0.005372664	0.009544986	0.001707197	0.009168707	0.014095659	0.003364951	0.005710194	0.002327295	0.003163717	0.003695672	0.029001316	0.02709738	0.002350892	0.005859486	0.003502676	0.005501545	0.017979116	0.002478745	0.001731125	0.003786432	0.005299124	0.003236479	0.009381883	0.007796782	0.001923958	0.003211582	0.002972049	0.006341811	0.002987081	0.003289348	0.003716453	0.002677923	0.007047928	0.003022913	0.064324128	0.003729566	0.009344914	0.001915318	0.001852756	0.002851972	0.002630367	0.003204781	0.001973341	0.002119934	0.062428433	0.002402965	0.002948444	0.003055198	0.003468824	0.005844542	0.001540611
TCGA-HU-A4H8-01A	0.307740537	0.002569004	0.00441981	0.00344566	0.006185365	0.290031587	0.003400013	0.004801494	0.001625574	0.00244744	0.003247432	0.002713624	0.001528432	0.005865776	0.004625565	0.010070561	0.001155781	0.0226169	0.032868688	0.007451377	0.003984569	0.004874642	0.002665717	0.007666935	0.075964257	0.003980072	0.001826452	0.009011508	0.002566541	0.003542603	0.009699862	0.001488995	0.002079738	0.003369804	0.005792861	0.004491612	0.004679048	0.010199544	0.002158712	0.003640578	0.002532423	0.00493509	0.003456411	0.003434874	0.003956091	0.002478336	0.006880189	0.001668178	0.026385905	0.004222373	0.008829612	0.002132759	0.000952665	0.003006265	0.003031564	0.002388145	0.001235448	0.002566966	0.01737651	0.001290205	0.00169198	0.002811367	0.003056265	0.006288902	0.000896807
TCGA-MX-A5UJ-01A	0.292455631	0.002271758	0.002974177	0.002611314	0.004228829	0.304215398	0.004272991	0.00460454	0.001713261	0.0045583	0.00215438	0.002885004	0.00173679	0.018046162	0.004411662	0.011086136	0.001192175	0.007687657	0.017828725	0.002603385	0.004344583	0.006936113	0.002851008	0.005254152	0.050235044	0.030396631	0.001046419	0.006191119	0.002459737	0.00230419	0.013873991	0.001413183	0.001405995	0.002668555	0.005312253	0.002920073	0.004089843	0.007983241	0.00123698	0.002771018	0.002451302	0.003778252	0.002986071	0.002768535	0.002918318	0.00220212	0.004560841	0.002576474	0.021397639	0.004436838	0.012600076	0.001294047	0.001529277	0.003451388	0.002363705	0.001932486	0.001611223	0.003407221	0.05475676	0.00217056	0.001882006	0.002069131	0.001827524	0.008573409	0.001222393
TCGA-VQ-A8PO-01A	0.155244456	0.004000206	0.004046405	0.003150072	0.005644123	0.105971331	0.005087341	0.004065924	0.002190559	0.003145306	0.003256276	0.003867551	0.002033812	0.006415483	0.010609492	0.022978442	0.001365138	0.013082039	0.02973392	0.004308979	0.009985117	0.012722228	0.003490816	0.007434983	0.095244712	0.014645371	0.002475471	0.00788623	0.003777063	0.004920905	0.05237429	0.002071838	0.002388189	0.004008567	0.005890828	0.004035397	0.012786572	0.007144236	0.001843121	0.00458823	0.002876002	0.004820925	0.004949118	0.002991387	0.003661214	0.002588632	0.008152943	0.003496913	0.086464537	0.004349954	0.023768816	0.002029357	0.001665573	0.002580023	0.003449708	0.003085751	0.002274831	0.004564573	0.160376645	0.002841872	0.002621007	0.003438761	0.00345165	0.008050406	0.001538383
TCGA-BR-4257-01A	0.19358755	0.002066672	0.003048204	0.003096778	0.0050525	0.153363554	0.002881088	0.004694519	0.0027383	0.00444251	0.003064744	0.005088194	0.00394974	0.028588385	0.007314667	0.016632658	0.001110612	0.012806192	0.015350091	0.005655115	0.00741644	0.011798124	0.003747479	0.013673897	0.054156855	0.029770083	0.002051042	0.012901831	0.003473831	0.003257698	0.092227471	0.001683288	0.001550991	0.003162703	0.004794666	0.004769277	0.007359861	0.006818104	0.003899142	0.002948137	0.00337323	0.006088734	0.004818609	0.002344398	0.003266241	0.002542578	0.006518967	0.002564329	0.124542248	0.004141169	0.009095655	0.002358914	0.000986029	0.003087396	0.002483999	0.003294883	0.001330685	0.004958706	0.048961608	0.002531152	0.002780489	0.002936451	0.003624598	0.003381371	0.001994565
TCGA-CG-4305-01A	0.195175615	0.003168671	0.004701401	0.002795322	0.007491668	0.242270054	0.005486199	0.005456115	0.002286901	0.00326468	0.003398036	0.003919831	0.003057055	0.010928474	0.005374498	0.023335142	0.001564743	0.018406713	0.021859049	0.009853157	0.006344524	0.013130962	0.003537728	0.00619898	0.078554595	0.03177071	0.00159949	0.006467398	0.003215206	0.003301484	0.066978624	0.001407585	0.00225742	0.003055384	0.006286258	0.004864963	0.00488838	0.004031036	0.001786669	0.004530961	0.00315381	0.009908246	0.003432226	0.003772197	0.00439661	0.003365744	0.004739629	0.004195826	0.031573738	0.003177589	0.00873265	0.002384123	0.001150817	0.001496001	0.004544307	0.002076273	0.001607618	0.004824155	0.052456158	0.002847439	0.002754991	0.003185412	0.003425871	0.006813841	0.001983048
TCGA-CG-4306-01A	0.397342367	0.004208999	0.004105348	0.003335186	0.005240303	0.117636797	0.006008377	0.00408529	0.003386208	0.003091678	0.003480354	0.002839819	0.002739637	0.01144967	0.013453434	0.00926584	0.001983968	0.008615893	0.018912942	0.003560304	0.004173111	0.00173461	0.00320873	0.004349199	0.048263433	0.02731837	0.002124909	0.007984848	0.003897498	0.004018805	0.017088341	0.001479142	0.002101073	0.003736036	0.012419076	0.003534248	0.012954727	0.008239424	0.001955954	0.00456781	0.00271892	0.003964552	0.005023862	0.002899482	0.00409135	0.00309156	0.007281053	0.002040301	0.079335981	0.005149442	0.00624848	0.001530143	0.001748206	0.002386697	0.002417748	0.001811367	0.001578989	0.004555642	0.047736128	0.0021722	0.00228671	0.002652971	0.002155029	0.003695332	0.001536097
TCGA-VQ-A91D-01A	0.230464202	0.005066365	0.008095973	0.002099086	0.006381348	0.225254976	0.003360237	0.002665439	0.001345495	0.001204682	0.006205686	0.002481864	0.002048255	0.011710627	0.005978939	0.009188497	0.002394122	0.005558145	0.110523418	0.006415698	0.00115701	0.003253264	0.002084177	0.002244917	0.055856325	0.102084473	0.002278205	0.004066148	0.002179651	0.003450907	0.014107718	0.001292722	0.003135268	0.001934458	0.003006846	0.003003604	0.003909864	0.003321223	0.003296349	0.007748532	0.001804653	0.005953185	0.002796682	0.003306109	0.004199974	0.002598949	0.008524171	0.014532013	0.02149381	0.002975836	0.006417733	0.002808587	0.000621662	0.002969288	0.002550066	0.001568287	0.000727007	0.002916348	0.023134196	0.00129784	0.001545779	0.001824599	0.002508138	0.007964838	0.001105534
TCGA-VQ-AA6D-01A	0.018066055	0.009918088	0.009419389	0.004648189	0.010510856	0.032602948	0.007908943	0.004661531	0.004044072	0.003825811	0.008245629	0.007635583	0.002789231	0.007426996	0.0073033	0.01044643	0.010175205	0.009714194	0.390641546	0.005958384	0.006672833	0.030101182	0.003762018	0.003767053	0.012257573	0.058632736	0.006203806	0.005834242	0.016300681	0.010414932	0.017056615	0.002644996	0.020518086	0.005202257	0.008353646	0.004665705	0.00895808	0.004888704	0.006952668	0.006771412	0.003209924	0.011210648	0.002549447	0.013917562	0.007635029	0.008815993	0.011216716	0.010937287	0.018084653	0.003198642	0.013724141	0.00424842	0.002299035	0.002615154	0.00318571	0.004393306	0.00199008	0.003216626	0.02956298	0.008471515	0.002836307	0.005113596	0.004668892	0.013495286	0.003501449
TCGA-FP-A4BE-01A	0.381606874	0.001062778	0.001755464	0.001657845	0.002663979	0.17790871	0.001841877	0.002945452	0.001724595	0.002957724	0.001775072	0.001871932	0.002119479	0.010840579	0.003995589	0.01033882	0.000667488	0.02078796	0.018436768	0.002108014	0.006005308	0.009602562	0.001821309	0.003025383	0.076615489	0.020480739	0.00144892	0.005401549	0.001453281	0.002566066	0.044918402	0.001451003	0.001453392	0.001573971	0.002948075	0.002830183	0.00335162	0.005276072	0.000865005	0.002708198	0.001981086	0.002818663	0.003950584	0.001299022	0.001643187	0.001353879	0.003803998	0.001490802	0.046114004	0.003751321	0.007676117	0.00105503	0.0007349	0.002005108	0.001325963	0.001489907	0.00103839	0.002672692	0.057826793	0.001931535	0.001798638	0.001930273	0.001741611	0.002792222	0.00091075
TCGA-BR-8363-01A	0.140311948	0.005434027	0.004788205	0.003223049	0.006721732	0.232441578	0.007511083	0.005125096	0.002200801	0.00316365	0.004048567	0.004307506	0.002061087	0.014812688	0.007767904	0.016396906	0.001060213	0.009954627	0.028752188	0.005227047	0.011808799	0.027171104	0.003505319	0.005446519	0.096419861	0.050551138	0.002815391	0.00882226	0.00431166	0.004113978	0.058149874	0.001812012	0.002019171	0.003953959	0.007418256	0.004264004	0.006311119	0.006389179	0.002229582	0.004584032	0.002691731	0.00627754	0.00519669	0.002756696	0.003982133	0.002400351	0.012196339	0.006670111	0.023875886	0.004079437	0.017358152	0.002102405	0.000951375	0.002864551	0.003787674	0.002763179	0.001293092	0.003487652	0.054959005	0.005913104	0.002215378	0.002876433	0.002633569	0.00750662	0.00175378
TCGA-HU-A4G9-01A	0.287501301	0.002533575	0.003772033	0.003380012	0.005203949	0.183238539	0.00389435	0.006335199	0.002057146	0.002410022	0.002920529	0.003962118	0.002649077	0.014945337	0.004514162	0.011659786	0.001258138	0.006118491	0.029805148	0.003838625	0.006937139	0.009097285	0.003506964	0.010929511	0.055137805	0.01619773	0.002267368	0.00965616	0.003002596	0.004250845	0.031502859	0.002615876	0.00210737	0.003206163	0.005989669	0.005641863	0.004280519	0.010007412	0.002104785	0.004453436	0.003155586	0.005888091	0.005038947	0.003401021	0.0035989	0.002482865	0.007333967	0.004303817	0.031525821	0.005632425	0.016284277	0.002344541	0.001311966	0.002419445	0.003304642	0.002892958	0.002025477	0.004040227	0.099656813	0.003853646	0.002558364	0.003279667	0.003525589	0.003474156	0.001775902
TCGA-HU-A4GT-01A	0.159562577	0.001461874	0.002589232	0.002459439	0.004010222	0.19993769	0.002800806	0.003351041	0.001564712	0.001889184	0.002094094	0.003164836	0.001836669	0.011215437	0.009790054	0.011518578	0.001205469	0.026802989	0.048990096	0.00291226	0.010248283	0.011335725	0.00233536	0.003596678	0.080184708	0.036797666	0.001263375	0.006231058	0.002805849	0.002706847	0.06800465	0.001364585	0.002594469	0.002389391	0.003655679	0.002803341	0.008101807	0.005420424	0.000933056	0.002526	0.001932858	0.005129855	0.0046556	0.002046908	0.00256847	0.001768212	0.005566153	0.002556881	0.033389129	0.003833893	0.027798866	0.001594193	0.0010064	0.002972868	0.002216375	0.002178869	0.001122181	0.005329785	0.12473164	0.001862569	0.001601111	0.002355517	0.002763169	0.00335027	0.001212021
TCGA-BR-7851-01A	0.263237887	0.002484694	0.002871011	0.002650057	0.004308363	0.28769309	0.002481181	0.003149199	0.002385049	0.003209017	0.003025565	0.00254846	0.001602193	0.026677763	0.005671079	0.02014887	0.001108211	0.010191928	0.017298394	0.006004657	0.003224669	0.002657098	0.002704599	0.006312694	0.067884904	0.031992251	0.002460554	0.011288501	0.002202857	0.004185314	0.021331759	0.001219154	0.00142085	0.002430176	0.003892164	0.003513939	0.006172686	0.005976785	0.001378183	0.003028989	0.002433967	0.003157902	0.005194063	0.001673833	0.002615462	0.002072534	0.008296087	0.001467303	0.020796192	0.007074243	0.008443492	0.001190501	0.001405846	0.00673021	0.001566486	0.00186013	0.001313207	0.002151765	0.052540594	0.001736347	0.001714258	0.001960515	0.002076672	0.005591761	0.000911836
TCGA-BR-6802-01A	0.103445278	0.003477756	0.006368748	0.004082862	0.007741063	0.108251929	0.005759067	0.005513252	0.003333121	0.004180407	0.005574323	0.005488608	0.003174923	0.010783091	0.008396109	0.01287911	0.003304403	0.0144537	0.302822717	0.006951813	0.006312181	0.014995289	0.004530293	0.006022011	0.020630105	0.031102243	0.003414068	0.010050922	0.004635303	0.005453598	0.023578433	0.002876651	0.003863944	0.004579418	0.006672289	0.005072964	0.008669531	0.005908863	0.00399468	0.005996011	0.003990444	0.009068062	0.004735182	0.004201998	0.005367555	0.004719056	0.009762104	0.004248297	0.01961581	0.004557506	0.010128421	0.004068647	0.004233907	0.003128518	0.00451839	0.003466361	0.003750849	0.003923511	0.058097149	0.002838364	0.003706081	0.004174009	0.004381873	0.012508512	0.002468314
TCGA-F1-A448-01A	0.279218285	0.003046344	0.004073095	0.004117681	0.005676498	0.135520949	0.005121062	0.006441687	0.002870386	0.005821092	0.003320324	0.005963087	0.002915813	0.010806343	0.005942316	0.009009885	0.001862753	0.007879069	0.056583617	0.003445163	0.006791324	0.010477603	0.003353688	0.006504188	0.060240307	0.027172529	0.00429349	0.009255165	0.003580011	0.005331264	0.022818467	0.003157244	0.004484487	0.00302664	0.007468106	0.004932208	0.005394459	0.009980184	0.003775717	0.004337416	0.003257526	0.006390532	0.006040136	0.00315183	0.004042934	0.003524479	0.008519756	0.003117186	0.052737197	0.00767494	0.013335466	0.003129152	0.001752261	0.003871859	0.002692562	0.003106828	0.002080717	0.003543176	0.082871449	0.003658721	0.002895288	0.003762765	0.00361265	0.002712388	0.002508254
TCGA-HU-A4GX-01A	0.319191117	0.001914393	0.002196067	0.002110582	0.00340058	0.204355246	0.003091913	0.003367764	0.002059845	0.00225757	0.002077481	0.002512417	0.001752188	0.018006783	0.007164667	0.005498387	0.000858267	0.01265395	0.017297669	0.00335729	0.002152952	0.002057229	0.002092375	0.004171958	0.074437455	0.04244156	0.001339037	0.014595229	0.002570463	0.002582729	0.012474342	0.001365409	0.001486301	0.002163657	0.005227971	0.003131147	0.004762978	0.007338287	0.001539175	0.002536749	0.001983232	0.003128195	0.004964227	0.001603469	0.002081206	0.001803557	0.005749039	0.002101188	0.068869245	0.004311446	0.003990887	0.001166301	0.000976203	0.006057389	0.001647353	0.001587501	0.001094025	0.003958736	0.061262927	0.002723278	0.001801255	0.002191842	0.001769092	0.005781783	0.001805444
TCGA-SW-A7EA-01A	0.138159588	0.005234287	0.006349347	0.00528464	0.008373464	0.233964761	0.006375488	0.006416025	0.003630301	0.005188274	0.004544874	0.006230164	0.002553837	0.01110329	0.012561897	0.016879979	0.009014062	0.014337718	0.026661935	0.00535401	0.016280926	0.022280088	0.005504011	0.009350946	0.050894789	0.037984347	0.002295521	0.012497555	0.006854231	0.005514382	0.044303003	0.00260214	0.004429603	0.007601769	0.009323668	0.005252229	0.012858115	0.010157851	0.001812949	0.005508168	0.004762946	0.007767522	0.005270641	0.005042369	0.006015569	0.004220294	0.014802182	0.003687228	0.029483916	0.006786657	0.017763544	0.003122602	0.00305258	0.0037203	0.004418206	0.003259561	0.003554986	0.004082603	0.04082937	0.002417953	0.00297506	0.005335993	0.004774678	0.009499947	0.001829058
TCGA-CG-5723-01A	0.16592782	0.00227136	0.003464888	0.002059895	0.004197166	0.284137274	0.003117387	0.002849405	0.0019581	0.002652506	0.003105804	0.00259061	0.001842055	0.016605831	0.00684307	0.00934239	0.001774213	0.011700587	0.08638437	0.002861126	0.002784202	0.011847594	0.00195204	0.003191933	0.019031807	0.103068383	0.001132834	0.007376008	0.003208149	0.002300073	0.021718567	0.00146777	0.003003412	0.002314024	0.003784829	0.002761382	0.004473133	0.007272898	0.001189201	0.003252333	0.002028155	0.006487906	0.00226812	0.002227988	0.003298156	0.002027092	0.010852248	0.008823436	0.035371418	0.002897327	0.009737016	0.001768076	0.000939413	0.001992804	0.002121134	0.001613105	0.001257829	0.002307778	0.057983265	0.001855088	0.001700495	0.002497757	0.00206829	0.010722031	0.002337648
TCGA-R5-A7ZI-01A	0.257512429	0.003640532	0.006188824	0.003682483	0.00676812	0.101512958	0.003454616	0.003467357	0.004503218	0.00346849	0.005055043	0.003845241	0.003950973	0.028353114	0.006411834	0.007963998	0.002599747	0.010800685	0.087480189	0.003633926	0.003244336	0.011339618	0.003465374	0.006337318	0.048595866	0.048177028	0.002100952	0.010283329	0.003766329	0.006366453	0.01302297	0.003245473	0.003082887	0.003735663	0.006253696	0.004653849	0.009620229	0.01266831	0.003489102	0.004917587	0.003327536	0.003456948	0.00400009	0.004759349	0.00487635	0.003663436	0.011242812	0.003267223	0.06654818	0.00469701	0.007704185	0.003101088	0.001612237	0.002117783	0.00314057	0.002836801	0.002021215	0.00345212	0.08265025	0.002133202	0.003356137	0.004167973	0.003399086	0.004255846	0.001552427
TCGA-HU-A4G8-01A	0.291654438	0.002891441	0.005724361	0.002641942	0.006162992	0.226511346	0.003493583	0.004428397	0.001982864	0.004737426	0.002531563	0.00287205	0.001600091	0.011824474	0.006119748	0.009972915	0.001612349	0.007821023	0.01439041	0.003408569	0.001948247	0.004103518	0.00218333	0.005160417	0.028718862	0.069812791	0.001312631	0.008282429	0.001957158	0.002812262	0.025175764	0.001178957	0.001776483	0.002152148	0.008277343	0.002974817	0.008067173	0.009256254	0.001603604	0.002944712	0.002114637	0.004504251	0.002430282	0.003991244	0.003794922	0.002580743	0.006314266	0.002007812	0.067184429	0.003936641	0.006717037	0.001454381	0.001066768	0.006248285	0.003439561	0.001528779	0.001197497	0.002147387	0.063893707	0.001600666	0.001703354	0.002683352	0.002000622	0.002413357	0.000965142
TCGA-B7-A5TI-01A	0.293760474	0.003828895	0.00686644	0.004212076	0.008220543	0.131198471	0.004092383	0.004625731	0.002982155	0.008115249	0.004519637	0.004518111	0.007982297	0.01374692	0.006991112	0.010263541	0.013468885	0.021415617	0.05033056	0.007403706	0.004383321	0.005217745	0.004357926	0.005915949	0.083617369	0.017441349	0.005352168	0.009815003	0.003228753	0.006830233	0.019894557	0.002267798	0.004295728	0.003564538	0.0062584	0.005919269	0.006454564	0.008108132	0.002645072	0.007038247	0.004414481	0.005980365	0.004100708	0.005926512	0.005593001	0.004646517	0.007352275	0.00297679	0.039557138	0.004837645	0.006394587	0.002388725	0.002100508	0.002500985	0.003344161	0.003071393	0.0023697	0.002937645	0.046076874	0.003634945	0.005457066	0.004454629	0.003588263	0.00239686	0.002749301
